run,total_cost_eur,total_fuel_kg,total_time_h,end_weight_kg,trajectory_len,best_solution
226,39154.947782261035,52459.5684729144,7.405710328209307,205283.43152708563,31,"[0, 7, 27, 48, 69, 89, 110, 131, 151, 173, 193, 213, 234, 255, 276, 298, 319, 341, 363, 385, 407, 429, 451, 473, 495, 516, 537, 558, 578, 599, 610]"
227,39274.804644919925,52665.24349569081,7.437351828842692,205077.75650430916,31,"[0, 10, 32, 52, 74, 95, 115, 135, 155, 176, 196, 216, 237, 259, 280, 302, 323, 345, 366, 388, 410, 431, 452, 474, 495, 516, 537, 559, 580, 601, 610]"
228,39286.33611960165,52539.817608663,7.418132810701501,205203.18239133697,31,"[0, 13, 35, 57, 78, 100, 122, 144, 166, 187, 209, 230, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 503, 525, 546, 567, 588, 609, 610]"
229,39234.35977384116,52474.365336767376,7.407997994877668,205268.6346632326,31,"[0, 21, 41, 62, 84, 105, 126, 147, 168, 189, 210, 231, 252, 273, 294, 315, 335, 356, 377, 398, 420, 441, 462, 483, 504, 525, 546, 567, 588, 608, 610]"
230,39075.756607267875,52371.20284009908,7.3920399472211145,205371.79715990092,31,"[0, 10, 30, 51, 72, 92, 113, 134, 155, 176, 196, 217, 238, 259, 281, 303, 325, 347, 369, 391, 412, 434, 455, 477, 499, 520, 541, 562, 582, 603, 610]"
231,39220.362629739146,52578.63143951394,7.424039195158104,205164.3685604861,31,"[0, 9, 31, 51, 71, 93, 114, 134, 154, 174, 194, 215, 237, 257, 278, 299, 320, 342, 364, 386, 408, 429, 451, 473, 495, 517, 538, 560, 580, 602, 610]"
232,39231.09728876551,52589.24825019805,7.425627287499403,205153.75174980192,31,"[0, 5, 26, 48, 69, 91, 113, 133, 154, 174, 194, 216, 237, 258, 280, 302, 323, 345, 367, 389, 410, 431, 452, 474, 495, 516, 538, 560, 581, 603, 610]"
233,39382.65748139394,52690.912922414864,7.441386775834792,205052.08707758522,31,"[0, 18, 38, 59, 80, 101, 122, 144, 165, 187, 207, 228, 250, 271, 293, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 588, 608, 610]"
234,39284.19340131513,52612.26610035878,7.429178672376593,205130.7338996412,31,"[0, 4, 24, 45, 65, 86, 108, 130, 151, 171, 191, 213, 235, 256, 278, 300, 321, 343, 365, 387, 409, 431, 452, 474, 495, 516, 537, 558, 579, 601, 610]"
235,39089.70769041634,52408.433172410696,7.397845376185982,205334.5668275892,31,"[0, 5, 27, 48, 68, 88, 109, 130, 151, 172, 193, 214, 235, 256, 278, 300, 321, 343, 364, 386, 408, 429, 450, 472, 494, 516, 538, 560, 581, 601, 610]"
236,39324.88822861987,52700.09809020206,7.442718841917962,205042.90190979792,31,"[0, 2, 22, 43, 64, 85, 107, 127, 148, 169, 190, 212, 234, 255, 277, 299, 321, 342, 364, 386, 408, 429, 451, 472, 493, 514, 535, 556, 578, 599, 610]"
237,39062.81200840038,52316.621550059455,7.3836756033037085,205426.37844994056,31,"[0, 8, 29, 49, 70, 90, 112, 134, 154, 175, 195, 215, 236, 257, 278, 300, 322, 344, 366, 388, 410, 432, 453, 475, 497, 518, 540, 562, 583, 604, 610]"
238,39161.36204093306,52457.33669125734,7.405334456201069,205285.6633087428,31,"[0, 1, 22, 43, 65, 86, 107, 128, 148, 169, 191, 212, 233, 254, 276, 298, 320, 342, 364, 386, 408, 429, 451, 473, 494, 515, 536, 556, 577, 597, 610]"
239,39021.827316717405,52313.21622815197,7.383151879012681,205429.78377184802,31,"[0, 6, 27, 47, 68, 89, 109, 130, 151, 172, 193, 214, 235, 257, 278, 300, 322, 343, 365, 387, 409, 430, 452, 473, 494, 515, 536, 557, 578, 598, 610]"
240,39182.078383037,52496.56104118224,7.411393193636802,205246.4389588178,31,"[0, 6, 28, 49, 71, 93, 115, 135, 155, 176, 196, 217, 237, 257, 278, 299, 321, 343, 365, 387, 408, 430, 452, 474, 495, 517, 539, 561, 583, 604, 610]"
241,38993.692491916205,52228.188118358776,7.370064795513924,205514.81188164116,31,"[0, 5, 25, 46, 68, 89, 110, 131, 151, 172, 193, 214, 235, 256, 278, 300, 322, 343, 365, 387, 409, 431, 452, 474, 496, 517, 537, 559, 581, 603, 610]"
242,39083.56329843198,52397.46320067709,7.396083622847707,205345.53679932287,31,"[0, 6, 27, 48, 69, 90, 111, 132, 153, 174, 195, 216, 238, 259, 281, 302, 323, 345, 367, 389, 411, 433, 454, 475, 497, 518, 539, 561, 581, 602, 610]"
243,39228.50545552747,52460.13188658381,7.4058651141639125,205282.86811341622,31,"[0, 17, 38, 60, 81, 103, 123, 145, 166, 187, 209, 231, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 588, 609, 610]"
244,39210.542172929025,52574.09291653171,7.423323104251015,205168.90708346822,31,"[0, 5, 26, 46, 68, 89, 109, 130, 152, 173, 195, 215, 236, 257, 278, 300, 321, 342, 364, 386, 408, 430, 452, 473, 495, 517, 538, 559, 580, 600, 610]"
245,39136.29416358238,52452.03448387368,7.404525963820449,205290.9655161263,31,"[0, 7, 29, 51, 72, 92, 113, 133, 155, 175, 196, 217, 238, 258, 279, 300, 321, 343, 365, 387, 409, 431, 453, 475, 497, 518, 539, 561, 583, 605, 610]"
246,39160.9232687315,52468.1438456375,7.406984887205187,205274.8561543624,31,"[0, 5, 25, 47, 69, 90, 110, 130, 152, 172, 193, 215, 236, 257, 278, 300, 322, 344, 366, 387, 409, 430, 452, 474, 495, 517, 538, 559, 580, 602, 610]"
247,39119.875422322875,52382.88110049382,7.39382850551567,205360.1188995062,31,"[0, 1, 22, 44, 66, 88, 108, 130, 151, 172, 192, 214, 235, 257, 278, 300, 322, 344, 366, 388, 410, 432, 454, 475, 496, 517, 538, 560, 581, 603, 610]"
248,39342.53124429199,52743.79158814975,7.449536510945271,204999.20841185024,31,"[0, 3, 24, 45, 67, 88, 110, 130, 152, 173, 194, 214, 235, 256, 276, 298, 319, 340, 362, 384, 405, 427, 449, 471, 493, 514, 535, 556, 576, 598, 610]"
249,39069.05359559812,52349.21790263058,7.388690197788794,205393.78209736952,31,"[0, 7, 27, 48, 70, 92, 113, 134, 154, 174, 195, 216, 237, 257, 279, 300, 322, 344, 366, 388, 409, 431, 452, 474, 495, 517, 538, 560, 582, 602, 610]"
250,39211.870152909505,52550.186484117214,7.419613259876115,205192.8135158827,31,"[0, 6, 26, 47, 69, 91, 113, 134, 154, 174, 194, 215, 237, 258, 280, 302, 323, 344, 366, 388, 409, 431, 453, 475, 497, 518, 539, 560, 582, 604, 610]"
251,39014.19241134346,52298.95210144416,7.380927495326441,205444.04789855581,31,"[0, 4, 26, 47, 68, 90, 111, 132, 153, 174, 195, 216, 237, 259, 280, 301, 323, 345, 367, 388, 410, 432, 454, 475, 496, 517, 538, 559, 580, 602, 610]"
252,39228.07422237377,52578.70571394732,7.424031839036728,205164.2942860526,31,"[0, 4, 25, 47, 67, 89, 111, 132, 152, 172, 193, 213, 235, 257, 278, 300, 321, 343, 365, 387, 408, 430, 451, 472, 494, 516, 536, 557, 579, 601, 610]"
253,39424.76231998007,52734.03635815492,7.4480242432977946,205008.96364184507,31,"[0, 18, 38, 60, 82, 102, 123, 145, 167, 189, 210, 231, 251, 272, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 566, 586, 606, 610]"
254,39190.26866880649,52445.01862950708,7.403500999299151,205297.98137049293,31,"[0, 18, 38, 60, 80, 101, 122, 143, 165, 186, 207, 228, 250, 272, 293, 314, 335, 356, 377, 398, 419, 440, 461, 482, 504, 525, 546, 567, 588, 609, 610]"
255,39067.141955587584,52344.255314421855,7.387938633947915,205398.74468557807,31,"[0, 7, 29, 51, 72, 93, 113, 133, 154, 175, 195, 215, 236, 257, 278, 300, 322, 343, 365, 387, 409, 431, 452, 474, 496, 517, 538, 558, 580, 602, 610]"
256,39197.35421803101,52539.57015768738,7.417982689678866,205203.42984231265,31,"[0, 1, 22, 44, 66, 88, 109, 131, 152, 173, 193, 215, 235, 257, 278, 299, 321, 343, 365, 387, 408, 430, 452, 473, 495, 516, 537, 558, 579, 601, 610]"
257,39156.907538560255,52485.53668876257,7.409629765459046,205257.4633112375,31,"[0, 9, 31, 51, 72, 93, 114, 135, 155, 175, 195, 216, 238, 259, 281, 303, 324, 346, 368, 390, 412, 434, 455, 476, 497, 518, 539, 560, 582, 604, 610]"
258,39326.92116395981,52683.246296692094,7.440179571897515,205059.7537033079,31,"[0, 1, 23, 43, 64, 85, 106, 128, 148, 169, 190, 211, 232, 253, 275, 297, 319, 341, 362, 384, 406, 427, 449, 471, 493, 515, 536, 557, 578, 599, 610]"
259,39357.50975691642,52778.032664090846,7.4547959969693,204964.96733590914,31,"[0, 6, 26, 47, 67, 88, 108, 129, 150, 171, 193, 215, 235, 256, 277, 298, 320, 341, 362, 384, 406, 428, 449, 471, 492, 513, 534, 555, 576, 596, 610]"
260,39370.96578772866,52729.8162235265,7.447376896897948,205013.18377647348,31,"[0, 4, 26, 46, 68, 89, 109, 130, 152, 172, 193, 213, 233, 254, 274, 295, 317, 339, 361, 383, 405, 427, 449, 471, 492, 514, 536, 557, 579, 600, 610]"
261,39125.16573239002,52317.910464327695,7.383969139566159,205425.08953567233,31,"[0, 21, 41, 61, 83, 104, 126, 147, 168, 189, 210, 231, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 566, 588, 609, 610]"
262,39267.38943636892,52666.743883744624,7.437554561957617,205076.25611625524,31,"[0, 7, 28, 49, 70, 92, 113, 135, 155, 176, 196, 217, 238, 260, 282, 303, 324, 346, 368, 389, 411, 432, 453, 475, 497, 518, 539, 560, 582, 604, 610]"
263,39043.623131806075,52346.14165915509,7.38825033895747,205396.85834084486,31,"[0, 6, 28, 50, 70, 90, 112, 132, 153, 173, 194, 215, 236, 257, 278, 300, 321, 343, 365, 386, 408, 430, 452, 473, 494, 516, 537, 559, 581, 603, 610]"
264,39153.572089859306,52492.524360959425,7.410738979627341,205250.47563904052,31,"[0, 7, 27, 47, 68, 90, 111, 132, 153, 175, 196, 216, 238, 259, 280, 301, 322, 344, 366, 388, 409, 431, 453, 474, 496, 517, 538, 559, 581, 602, 610]"
265,39265.1691243037,52594.05956078203,7.426444825532707,205148.94043921796,31,"[0, 4, 24, 45, 66, 88, 109, 129, 150, 170, 191, 212, 234, 254, 275, 296, 318, 340, 362, 384, 405, 427, 449, 471, 493, 515, 537, 558, 579, 601, 610]"
266,39195.11775878073,52564.06584299032,7.4217564237633855,205178.9341570096,31,"[0, 6, 26, 46, 68, 89, 111, 132, 153, 174, 196, 217, 238, 259, 280, 302, 323, 345, 366, 388, 409, 431, 452, 474, 496, 517, 539, 560, 582, 603, 610]"
267,39212.82629335997,52538.267272452045,7.417790170121984,205204.732727548,31,"[0, 3, 23, 44, 65, 87, 108, 130, 152, 173, 193, 215, 236, 257, 278, 300, 322, 344, 366, 388, 410, 431, 453, 474, 494, 515, 536, 557, 577, 598, 610]"
268,39140.270130685916,52478.33637679649,7.408634675555233,205264.6636232035,31,"[0, 8, 29, 49, 71, 91, 112, 133, 153, 173, 194, 215, 236, 256, 277, 298, 320, 342, 363, 385, 407, 428, 450, 472, 493, 514, 535, 556, 577, 597, 610]"
269,39105.862425511245,52376.698473993565,7.392931108530024,205366.30152600646,31,"[0, 7, 27, 48, 69, 91, 111, 132, 153, 173, 194, 215, 235, 256, 278, 300, 322, 344, 366, 388, 410, 431, 452, 474, 494, 516, 538, 560, 580, 602, 610]"
270,39210.073804405176,52568.48885061627,7.422485222228632,205174.51114938367,31,"[0, 4, 24, 46, 66, 88, 108, 129, 150, 171, 192, 213, 234, 256, 277, 299, 321, 343, 364, 385, 407, 429, 450, 471, 492, 513, 535, 556, 577, 598, 610]"
271,39098.72385200363,52446.47052999893,7.403686283877762,205296.529470001,31,"[0, 5, 26, 48, 70, 92, 113, 133, 154, 175, 196, 216, 237, 258, 280, 301, 322, 344, 366, 388, 409, 430, 452, 473, 495, 515, 535, 556, 577, 599, 610]"
272,39129.42683078852,52470.47597763584,7.407369304886496,205272.52402236417,31,"[0, 5, 26, 48, 68, 90, 111, 131, 152, 174, 194, 215, 236, 257, 279, 300, 321, 343, 365, 387, 408, 430, 452, 473, 494, 515, 537, 559, 581, 603, 610]"
273,39226.83116637625,52579.385056519386,7.424085220737467,205163.6149434807,31,"[0, 8, 28, 50, 71, 92, 112, 133, 154, 174, 195, 217, 238, 259, 281, 303, 325, 347, 368, 390, 411, 433, 455, 477, 499, 521, 542, 562, 583, 603, 610]"
274,39209.866880473695,52611.19969536516,7.4290440707545145,205131.8003046348,31,"[0, 7, 28, 49, 69, 91, 113, 134, 155, 177, 197, 218, 238, 259, 280, 301, 322, 343, 365, 387, 409, 431, 452, 473, 495, 516, 537, 558, 580, 602, 610]"
275,39233.46329177232,52474.43938013079,7.408004892474532,205268.5606198692,31,"[0, 20, 42, 62, 82, 103, 125, 147, 168, 189, 210, 231, 252, 273, 294, 315, 336, 356, 377, 398, 419, 440, 461, 483, 504, 525, 546, 567, 588, 608, 610]"
276,39153.597380364015,52359.137246320104,7.390316530714046,205383.86275367992,31,"[0, 18, 39, 61, 82, 103, 125, 146, 167, 189, 210, 231, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 588, 609, 610]"
277,39273.47404728574,52677.913710438654,7.439315910475217,205065.08628956132,31,"[0, 5, 26, 47, 69, 91, 112, 133, 153, 173, 194, 216, 236, 257, 279, 301, 322, 344, 365, 386, 408, 430, 451, 472, 494, 515, 537, 558, 579, 601, 610]"
278,39131.30795858536,52421.37133389811,7.399859573086975,205321.6286661019,31,"[0, 1, 22, 44, 65, 87, 108, 128, 149, 170, 191, 212, 234, 255, 276, 297, 318, 340, 362, 384, 406, 428, 450, 472, 492, 514, 535, 557, 579, 600, 610]"
279,39263.44313107365,52517.040217138245,7.414569011104708,205225.9597828617,31,"[0, 21, 41, 63, 84, 105, 125, 147, 168, 189, 210, 231, 252, 273, 294, 315, 335, 356, 377, 398, 419, 440, 462, 483, 504, 525, 546, 567, 588, 609, 610]"
280,39101.27204451743,52441.340139819,7.4028515031594235,205301.65986018098,31,"[0, 6, 26, 48, 70, 90, 111, 131, 152, 173, 194, 215, 236, 258, 279, 301, 323, 345, 366, 388, 410, 431, 452, 473, 494, 516, 537, 559, 581, 603, 610]"
281,39286.98551281896,52677.85133711781,7.4392505036737555,205065.14866288222,31,"[0, 7, 27, 48, 70, 92, 113, 135, 156, 176, 198, 218, 239, 260, 282, 303, 325, 347, 369, 391, 412, 433, 455, 477, 498, 519, 541, 562, 583, 604, 610]"
282,39202.47494677485,52551.90482684118,7.419907471190087,205191.09517315886,31,"[0, 1, 23, 44, 66, 88, 109, 131, 151, 172, 193, 215, 235, 256, 278, 299, 320, 342, 364, 386, 408, 429, 451, 473, 494, 515, 536, 557, 578, 599, 610]"
283,39335.919313880804,52610.59550468934,7.428971435051764,205132.40449531068,31,"[0, 20, 40, 61, 82, 104, 125, 146, 168, 189, 210, 231, 252, 273, 294, 315, 336, 357, 377, 399, 420, 441, 461, 482, 503, 524, 546, 567, 588, 609, 610]"
284,39186.60087842486,52538.872744639564,7.417904371700769,205204.12725536042,31,"[0, 7, 28, 50, 71, 93, 113, 133, 153, 174, 194, 216, 237, 257, 278, 299, 321, 343, 365, 387, 409, 430, 451, 472, 493, 515, 537, 559, 581, 601, 610]"
285,39255.99315111366,52651.745407390576,7.435249547483727,205091.2545926095,31,"[0, 11, 32, 52, 73, 93, 114, 134, 155, 175, 196, 217, 239, 260, 282, 303, 324, 346, 368, 389, 411, 432, 454, 476, 497, 518, 540, 562, 583, 604, 610]"
286,39323.350434975175,52601.74649856496,7.427664002782554,205141.253501435,31,"[0, 21, 42, 63, 84, 105, 125, 146, 166, 187, 209, 230, 251, 272, 293, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 566, 587, 609, 610]"
287,39137.02939891738,52469.36559819412,7.40720331720641,205273.63440180587,31,"[0, 5, 26, 48, 70, 92, 113, 133, 154, 174, 194, 215, 235, 256, 278, 300, 322, 344, 365, 387, 409, 430, 451, 472, 493, 515, 536, 557, 578, 599, 610]"
288,39154.92219146868,52460.45611976937,7.4057859629262435,205282.54388023063,31,"[0, 6, 26, 48, 68, 90, 111, 132, 152, 173, 194, 214, 235, 257, 279, 301, 323, 345, 367, 388, 410, 431, 453, 474, 496, 517, 538, 559, 579, 600, 610]"
289,39147.732481830004,52452.69260419469,7.404627626739037,205290.3073958053,31,"[0, 8, 30, 50, 71, 91, 111, 132, 153, 173, 195, 216, 236, 257, 278, 300, 321, 343, 365, 387, 409, 430, 452, 474, 496, 517, 538, 559, 580, 601, 610]"
290,39283.30640612955,52693.42822444331,7.441728825780108,205049.57177555672,31,"[0, 9, 30, 51, 71, 91, 111, 132, 153, 175, 195, 216, 237, 258, 279, 299, 321, 343, 365, 387, 408, 429, 451, 473, 494, 515, 536, 557, 578, 599, 610]"
291,39200.04294937955,52520.45073048585,7.415085499017114,205222.5492695141,31,"[0, 5, 25, 46, 66, 86, 108, 130, 151, 171, 192, 213, 234, 255, 277, 299, 321, 343, 365, 387, 409, 431, 451, 472, 494, 515, 536, 557, 578, 599, 610]"
292,39195.56143566254,52565.88084077788,7.4220303566370465,205177.1191592221,31,"[0, 1, 23, 45, 66, 88, 109, 129, 151, 173, 194, 215, 236, 258, 279, 301, 322, 344, 366, 388, 409, 430, 451, 473, 495, 516, 538, 559, 581, 603, 610]"
293,39193.474505225335,52562.8828278418,7.421621743624023,205180.11717215815,31,"[0, 8, 28, 49, 70, 91, 113, 133, 154, 175, 196, 217, 237, 257, 278, 299, 321, 342, 364, 386, 407, 429, 451, 473, 495, 517, 538, 559, 581, 603, 610]"
294,39102.86099222475,52427.04218472296,7.400703581715532,205315.95781527704,31,"[0, 7, 29, 50, 72, 93, 113, 133, 154, 175, 196, 216, 236, 257, 278, 299, 320, 342, 364, 386, 408, 430, 451, 473, 495, 517, 538, 560, 581, 603, 610]"
295,39184.81472277702,52582.2940465569,7.4245720317399515,205160.70595344316,31,"[0, 5, 25, 47, 68, 90, 111, 133, 154, 174, 195, 217, 238, 259, 280, 302, 323, 344, 366, 388, 409, 430, 452, 473, 495, 516, 537, 558, 579, 600, 610]"
296,39155.23674407849,52361.74954678253,7.390717323971741,205381.25045321754,31,"[0, 19, 40, 62, 82, 104, 125, 146, 167, 188, 209, 231, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 588, 609, 610]"
297,39122.85249360104,52398.539930933024,7.396272628286421,205344.460069067,31,"[0, 6, 26, 48, 69, 91, 112, 134, 154, 175, 195, 215, 235, 256, 278, 300, 322, 344, 366, 388, 409, 431, 453, 475, 496, 517, 538, 559, 580, 602, 610]"
298,39225.5997037779,52474.77512515018,7.4080510395814825,205268.22487484978,31,"[0, 19, 39, 60, 81, 103, 125, 146, 168, 189, 210, 231, 252, 272, 293, 314, 335, 356, 377, 398, 419, 440, 461, 482, 503, 525, 546, 567, 588, 609, 610]"
299,39182.20384401751,52523.874434554134,7.415685697426008,205219.12556544587,31,"[0, 7, 27, 47, 67, 89, 109, 131, 152, 172, 193, 214, 235, 256, 277, 298, 319, 340, 362, 384, 406, 428, 450, 470, 491, 513, 534, 556, 577, 598, 610]"
300,39318.90135303077,52592.656555559974,7.426221025791453,205150.34344443993,31,"[0, 19, 41, 63, 84, 104, 125, 147, 168, 189, 210, 231, 252, 272, 293, 314, 335, 356, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 588, 609, 610]"
301,39238.94587727118,52477.110699584235,7.408470891345875,205265.88930041585,31,"[0, 16, 38, 59, 81, 102, 124, 145, 166, 188, 209, 231, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 482, 503, 524, 546, 567, 588, 609, 610]"
302,39262.88708313972,52621.692899884605,7.4306235961211655,205121.3071001154,31,"[0, 7, 28, 48, 70, 90, 112, 133, 153, 174, 195, 217, 238, 259, 279, 301, 323, 345, 367, 389, 410, 432, 453, 475, 497, 519, 540, 562, 583, 604, 610]"
303,39074.68604615598,52413.407264021705,7.398589941953644,205329.5927359782,31,"[0, 8, 30, 50, 72, 93, 113, 134, 155, 175, 196, 217, 237, 258, 279, 301, 322, 343, 365, 387, 409, 431, 452, 473, 494, 515, 537, 558, 579, 601, 610]"
304,39211.84645592234,52561.41399302354,7.421324868075082,205181.5860069764,31,"[0, 10, 30, 51, 71, 92, 113, 133, 154, 174, 194, 216, 238, 259, 280, 302, 323, 345, 367, 389, 411, 433, 454, 475, 496, 518, 539, 560, 581, 602, 610]"
305,39085.76054208584,52401.83625458577,7.396821114132263,205341.16374541417,31,"[0, 4, 24, 46, 68, 89, 111, 132, 152, 172, 193, 214, 236, 257, 278, 299, 321, 342, 364, 386, 408, 429, 450, 472, 493, 515, 536, 557, 577, 598, 610]"
306,39252.56023367878,52581.78380524606,7.424496882416123,205161.21619475386,31,"[0, 3, 24, 45, 66, 88, 109, 131, 152, 173, 194, 214, 236, 256, 278, 300, 321, 343, 365, 387, 408, 430, 452, 474, 496, 518, 539, 560, 581, 603, 610]"
307,39325.517058096586,52595.45739792483,7.42668901671099,205147.54260207515,31,"[0, 21, 42, 62, 83, 103, 125, 146, 167, 189, 209, 230, 251, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 588, 608, 610]"
308,39219.48515723525,52613.96692956177,7.4294884479142285,205129.0330704382,31,"[0, 6, 26, 46, 68, 88, 110, 131, 152, 173, 194, 215, 236, 257, 279, 301, 323, 344, 366, 387, 408, 430, 451, 472, 493, 513, 535, 556, 576, 596, 610]"
309,39237.88963165735,52575.674244020476,7.423590430049179,205167.32575597952,31,"[0, 5, 27, 47, 68, 90, 110, 130, 152, 173, 193, 214, 235, 256, 277, 297, 319, 341, 363, 385, 407, 429, 451, 473, 495, 517, 538, 560, 580, 601, 610]"
310,39340.30291368853,52611.738303165126,7.429201620319292,205131.2616968349,31,"[0, 19, 41, 61, 82, 104, 124, 146, 167, 189, 209, 230, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 588, 609, 610]"
311,39253.1740195257,52604.52012885999,7.42802967530007,205138.47987113998,31,"[0, 4, 26, 47, 68, 89, 111, 131, 151, 172, 193, 213, 235, 255, 276, 298, 320, 342, 364, 386, 408, 429, 450, 471, 492, 514, 535, 555, 577, 598, 610]"
312,38974.703032708,52196.46815972304,7.365180001426121,205546.53184027693,31,"[0, 6, 26, 47, 67, 88, 110, 131, 152, 172, 193, 214, 235, 256, 278, 300, 322, 344, 366, 388, 409, 431, 453, 474, 495, 517, 538, 559, 581, 603, 610]"
313,39219.742873619325,52462.73457126908,7.406255452123764,205280.26542873084,31,"[0, 19, 39, 60, 80, 102, 123, 145, 166, 188, 209, 230, 251, 272, 293, 314, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 588, 609, 610]"
314,39227.25883249242,52582.301804118135,7.42455389388262,205160.6981958819,31,"[0, 1, 22, 43, 64, 85, 106, 128, 150, 171, 192, 213, 235, 257, 278, 300, 322, 344, 366, 388, 409, 431, 452, 473, 495, 516, 537, 558, 579, 600, 610]"
315,39168.03479154575,52538.09485441691,7.417789592575808,205204.90514558306,31,"[0, 12, 32, 52, 72, 93, 113, 133, 153, 173, 195, 216, 237, 258, 279, 300, 322, 344, 365, 387, 408, 430, 451, 473, 494, 516, 537, 559, 581, 603, 610]"
316,39284.04104309628,52618.60095733182,7.430154165920752,205124.39904266814,31,"[0, 3, 24, 46, 67, 89, 110, 131, 152, 172, 194, 214, 234, 256, 278, 299, 320, 342, 364, 386, 408, 430, 452, 474, 495, 517, 538, 559, 580, 602, 610]"
317,39202.50553043271,52432.60013294284,7.401619526163351,205310.39986705713,31,"[0, 16, 38, 59, 80, 102, 123, 145, 166, 187, 208, 230, 251, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 588, 609, 610]"
318,39221.01820755655,52561.21818715808,7.421294415246054,205181.78181284195,31,"[0, 7, 29, 50, 70, 92, 113, 135, 156, 176, 196, 217, 237, 259, 280, 302, 324, 346, 368, 390, 412, 433, 454, 476, 498, 519, 541, 562, 583, 604, 610]"
319,39198.44260667676,52560.71596228405,7.421260516026374,205182.284037716,31,"[0, 12, 32, 53, 75, 96, 117, 137, 157, 177, 197, 218, 239, 260, 280, 301, 322, 344, 366, 388, 409, 431, 453, 474, 496, 517, 539, 561, 582, 604, 610]"
320,39043.38328853897,52321.932903084446,7.384463579568214,205421.06709691553,31,"[0, 11, 31, 51, 72, 93, 114, 134, 154, 175, 195, 216, 237, 259, 280, 301, 323, 345, 367, 389, 411, 433, 454, 475, 497, 519, 540, 561, 583, 604, 610]"
321,39291.973177726475,52660.548339393536,7.436586150338215,205082.45166060646,31,"[0, 11, 31, 51, 72, 92, 113, 135, 156, 176, 196, 217, 237, 259, 281, 303, 325, 347, 369, 391, 413, 434, 455, 476, 498, 519, 541, 562, 583, 605, 610]"
322,39076.93880775247,52341.346977186215,7.387453328470879,205401.65302281393,31,"[0, 3, 24, 46, 68, 88, 110, 131, 151, 172, 193, 215, 236, 257, 279, 301, 322, 344, 366, 388, 410, 432, 453, 475, 497, 518, 539, 560, 582, 603, 610]"
323,39187.18714977196,52408.6298962649,7.397932001478108,205334.37010373507,31,"[0, 19, 40, 61, 81, 103, 124, 145, 166, 187, 209, 230, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 587, 609, 610]"
324,39163.566396499824,52442.56185922747,7.403063939757443,205300.43814077263,31,"[0, 2, 22, 43, 65, 87, 108, 128, 149, 170, 190, 211, 233, 254, 275, 297, 319, 341, 363, 385, 407, 429, 451, 473, 494, 516, 537, 558, 579, 600, 610]"
325,39191.224227201295,52535.00319244752,7.417312065728235,205207.99680755247,31,"[0, 3, 25, 46, 68, 89, 109, 130, 152, 172, 194, 214, 235, 256, 277, 298, 320, 342, 364, 386, 408, 429, 450, 472, 493, 514, 535, 557, 578, 598, 610]"
326,39163.029341401176,52511.30689737443,7.41368271800996,205231.69310262555,31,"[0, 8, 29, 49, 69, 91, 112, 132, 152, 173, 194, 214, 236, 257, 278, 299, 321, 343, 365, 386, 408, 430, 451, 472, 493, 513, 535, 556, 577, 597, 610]"
327,39021.732339979295,52291.95397355859,7.379889232002739,205451.04602644144,31,"[0, 9, 31, 53, 74, 94, 114, 134, 155, 175, 195, 216, 237, 258, 279, 301, 322, 344, 366, 388, 409, 431, 453, 475, 496, 517, 538, 559, 580, 602, 610]"
328,39089.05249184057,52398.618863111195,7.396307678011427,205344.3811368888,31,"[0, 5, 26, 46, 67, 87, 108, 130, 151, 172, 193, 214, 236, 257, 278, 299, 321, 342, 364, 386, 408, 430, 452, 473, 495, 517, 538, 560, 582, 604, 610]"
329,39256.823945912256,52569.26572243859,7.422580206867784,205173.73427756137,31,"[0, 4, 24, 45, 66, 88, 108, 130, 150, 170, 191, 212, 232, 254, 275, 297, 319, 341, 363, 385, 407, 429, 451, 473, 494, 515, 536, 557, 578, 599, 610]"
330,39215.898645637,52619.76563029602,7.430335268662453,205123.23436970398,31,"[0, 8, 30, 50, 70, 91, 112, 132, 152, 174, 195, 216, 238, 259, 280, 302, 323, 345, 367, 389, 410, 431, 452, 473, 495, 516, 537, 558, 579, 600, 610]"
