Gross_Weight   Mach    altitude   fuel_flow
     283700         0.80        36000           9487.11      
     283700         0.80        37000           10097.55     
     283700         0.80        38000           10950.69     
     283700         0.80        39000           12136.67     
     283700         0.80        40000           13802.19     
     283700         0.80        41000           16184.97     
     283700         0.81        28000           8916.40      
     283700         0.81        29000           8778.63      
     283700         0.81        30000           8679.54      
     283700         0.81        31000           8625.33      
     283700         0.81        32000           8624.36      
     283700         0.81        33000           8687.88      
     283700         0.81        34000           8831.32      
     283700         0.81        35000           9076.07      
     283700         0.81        36000           9452.44      
     283700         0.81        37000           10043.56     
     283700         0.81        38000           10876.20     
     283700         0.81        39000           12039.85     
     283700         0.81        40000           13680.29     
     283700         0.81        41000           16033.89     
     283700         0.82        28000           9039.96      
     283700         0.82        29000           8884.84      
     283700         0.82        30000           8769.15      
     283700         0.82        31000           8699.22      
     283700         0.82        32000           8683.60      
     283700         0.82        33000           8733.84      
     283700         0.82        34000           8865.77      
     283700         0.82        35000           9101.42      
     283700         0.82        36000           9472.04      
     283700         0.82        37000           10062.38     
     283700         0.82        38000           10901.63     
     283700         0.82        39000           12083.49     
     283700         0.82        40000           13761.38     
     283700         0.82        41000           16185.87     
     283700         0.83        28000           9190.27      
     283700         0.83        29000           9019.46      
     283700         0.83        30000           8889.74      
     283700         0.83        31000           8807.90      
     283700         0.83        32000           8783.06      
     283700         0.83        33000           8827.61      
     283700         0.83        34000           8958.58      
     283700         0.83        35000           9199.81      
     283700         0.83        36000           9585.30      
     283700         0.83        37000           10204.67     
     283700         0.83        38000           11093.74     
     283700         0.83        39000           12358.20     
     283700         0.83        40000           14172.77     
     283700         0.83        41000           16827.46     
     283700         0.84        28000           9388.55      
     283700         0.84        29000           9205.76      
     283700         0.84        30000           9067.31      
     283700         0.84        31000           8980.86      
     283700         0.84        32000           8956.80      
     283700         0.84        33000           9009.27      
     283700         0.84        34000           9157.87      
     283700         0.84        35000           9430.27      
     283700         0.84        36000           9866.41      
     283700         0.84        37000           10566.62     
     283700         0.84        38000           11581.15     
     283700         0.84        39000           13042.23     
     283700         0.84        40000           15172.46     
     283700         0.84        41000           18351.01     
     283700         0.85        28000           9673.82      
     283700         0.85        29000           9486.53      
     283700         0.85        30000           9349.44      
     283700         0.85        31000           9271.92      
     283700         0.85        32000           9266.74      
     283700         0.85        33000           9351.51      
     283700         0.85        34000           9550.86      
     283700         0.85        35000           9900.12      
     283700         0.85        36000           10451.35     
     283700         0.85        37000           11327.24     
     283700         0.85        38000           12609.02     
     283700         0.85        39000           14487.09     
     283700         0.85        40000           17291.39     
     283700         0.85        41000           21605.47     
     283700         0.86        28000           10116.63     
     283700         0.86        29000           9938.47      
     283700         0.86        30000           9820.70      
     283700         0.86        31000           9775.87      
     283700         0.86        32000           9821.21      
     283700         0.86        33000           9980.88      
     283700         0.86        34000           10289.36     
     283700         0.86        35000           10797.41     
     283700         0.86        36000           11582.27     
     283700         0.86        37000           12814.23     
     283700         0.86        38000           14644.48     
     283700         0.86        39000           17398.20     
     283700         0.86        40000           21661.82     
     283700         0.86        41000           28521.14     
     283700         0.87        28000           10839.86     
     283700         0.87        29000           10692.70     
     283700         0.87        30000           10622.81     
     283700         0.87        31000           10648.31     
     283700         0.87        32000           10794.61     
     283700         0.87        33000           11098.14     
     283700         0.87        34000           11612.62     
     283700         0.87        35000           12420.12     
     283700         0.87        36000           13651.28     
     283700         0.87        37000           15579.89     
     283700         0.87        38000           18520.59     
     283700         0.87        39000           23121.62     
     283700         0.87        40000           30603.24     
     283700         0.87        41000           43326.31     
     288600         0.78        28000           8744.97      
     288600         0.78        29000           8674.11      
     288600         0.78        30000           8645.43      
     288600         0.78        31000           8666.51      
     288600         0.78        32000           8747.51      
     288600         0.78        33000           8902.26      
     288600         0.78        34000           9149.82      
     288600         0.78        35000           9517.01      
     288600         0.78        36000           10042.32     
     288600         0.78        37000           10824.29     
     288600         0.78        38000           11907.72     
     288600         0.78        39000           13415.35     
     288600         0.78        40000           15550.37     
     288600         0.78        41000           18650.87     
     288600         0.79        28000           8831.02      
     288600         0.79        29000           8741.85      
     288600         0.79        30000           8694.20      
     288600         0.79        31000           8695.30      
     288600         0.79        32000           8754.89      
     288600         0.79        33000           8886.17      
     288600         0.79        34000           9107.30      
     288600         0.79        35000           9443.69      
     288600         0.79        36000           9931.67      
     288600         0.79        37000           10665.75     
     288600         0.79        38000           11685.41     
     288600         0.79        39000           13103.59     
     288600         0.79        40000           15106.17     
     288600         0.79        41000           17999.76     
     288600         0.80        28000           8924.17      
     288600         0.80        29000           8816.67      
     288600         0.80        30000           8750.37      
     288600         0.80        31000           8732.30      
     288600         0.80        32000           8771.94      
     288600         0.80        33000           8882.10      
     288600         0.80        34000           9080.41      
     288600         0.80        35000           9391.48      
     288600         0.80        36000           9850.35      
     288600         0.80        37000           10549.19     
     288600         0.80        38000           11524.54     
     288600         0.80        39000           12883.96     
     288600         0.80        40000           14803.94     
     288600         0.80        41000           17574.31     
     288600         0.81        28000           9027.25      
     288600         0.81        29000           8901.63      
     288600         0.81        30000           8817.34      
     288600         0.81        31000           8781.37      
     288600         0.81        32000           8803.12      
     288600         0.81        33000           8895.36      
     288600         0.81        34000           9075.58      
     288600         0.81        35000           9368.24      
     288600         0.81        36000           9808.18      
     288600         0.81        37000           10487.00     
     288600         0.81        38000           11440.92     
     288600         0.81        39000           12776.76     
     288600         0.81        40000           14669.91     
     288600         0.81        41000           17408.73     
     288600         0.82        28000           9146.31      
     288600         0.82        29000           9003.35      
     288600         0.82        30000           8902.51      
     288600         0.82        31000           8850.96      
     288600         0.82        32000           8858.31      
     288600         0.82        33000           8937.66      
     288600         0.82        34000           9107.00      
     288600         0.82        35000           9391.51      
     288600         0.82        36000           9827.16      
     288600         0.82        37000           10507.51     
     288600         0.82        38000           11471.73     
     288600         0.82        39000           12831.93     
     288600         0.82        40000           14773.13     
     288600         0.82        41000           17601.91     
     288600         0.83        28000           9293.18      
     288600         0.83        29000           9134.88      
     288600         0.83        30000           9020.56      
     288600         0.83        31000           8957.84      
     288600         0.83        32000           8957.04      
     288600         0.83        33000           9032.21      
     288600         0.83        34000           9202.74      
     288600         0.83        35000           9495.93      
     288600         0.83        36000           9951.03      
     288600         0.83        37000           10667.41     
     288600         0.83        38000           11692.42     
     288600         0.83        39000           13153.05     
     288600         0.83        40000           15261.22     
     288600         0.83        41000           18373.82     
     288600         0.84        28000           9490.20      
     288600         0.84        29000           9320.90      
     288600         0.84        30000           9199.17      
     288600         0.84        31000           9133.65      
     288600         0.84        32000           9136.08      
     288600         0.84        33000           9222.56      
     288600         0.84        34000           9415.46      
     288600         0.84        35000           9746.60      
     288600         0.84        36000           10262.31     
     288600         0.84        37000           11074.79     
     288600         0.84        38000           12249.28     
     288600         0.84        39000           13945.90     
     288600         0.84        40000           16437.08     
     288600         0.84        41000           20193.94     
     288600         0.85        28000           9778.51      
     288600         0.85        29000           9606.73      
     288600         0.85        30000           9489.03      
     288600         0.85        31000           9436.03      
     288600         0.85        32000           9462.22      
     288600         0.85        33000           9587.67      
     288600         0.85        34000           9840.68      
     288600         0.85        35000           10262.15     
     288600         0.85        36000           10912.98     
     288600         0.85        37000           11932.39     
     288600         0.85        38000           13424.31     
     288600         0.85        39000           15622.07     
     288600         0.85        40000           18934.91     
     288600         0.85        41000           24097.53     
     288600         0.86        28000           10232.19     
     288600         0.86        29000           10073.31     
     288600         0.86        30000           9979.92      
     288600         0.86        31000           9966.26      
     288600         0.86        32000           10052.01     
     288600         0.86        33000           10264.90     
     288600         0.86        34000           10644.89     
     288600         0.86        35000           11251.38     
     288600         0.86        36000           12175.94     
     288600         0.86        37000           13616.08     
     288600         0.86        38000           15764.10     
     288600         0.86        39000           19024.95     
     288600         0.86        40000           24138.23     
     288600         0.86        41000           32492.29     
     288600         0.87        28000           10979.43     
     288600         0.87        29000           10858.02     
     288600         0.87        30000           10821.06     
     288600         0.87        31000           10889.31     
     288600         0.87        32000           11091.99     
     288600         0.87        33000           11471.40     
     288600         0.87        34000           12090.57     
     288600         0.87        35000           13047.09     
     288600         0.87        36000           14498.55     
     288600         0.87        37000           16771.14     
     288600         0.87        38000           20266.33     
     288600         0.87        39000           25805.20     
     288600         0.87        40000           34952.06     
     288600         0.87        41000           50768.70     
     293500         0.78        28000           8875.96      
     293500         0.78        29000           8819.26      
     293500         0.78        30000           8807.86      
     293500         0.78        31000           8850.25      
     293500         0.78        32000           8957.91      
     293500         0.78        33000           9146.49      
     293500         0.78        34000           9437.69      
     293500         0.78        35000           9862.21      
     293500         0.78        36000           10464.50     
     293500         0.78        37000           11354.20     
     293500         0.78        38000           12589.35     
     293500         0.78        39000           14317.17     
     293500         0.78        40000           16783.57     
     293500         0.78        41000           20403.26     
     293500         0.79        28000           8956.67      
     293500         0.79        29000           8881.16      
     293500         0.79        30000           8850.15      
     293500         0.79        31000           8871.79      
     293500         0.79        32000           8957.03      
     293500         0.79        33000           9120.82      
     293500         0.79        34000           9383.80      
     293500         0.79        35000           9775.00      
     293500         0.79        36000           10336.29     
     293500         0.79        37000           11172.49     
     293500         0.79        38000           12335.07     
     293500         0.79        39000           13959.16     
     293500         0.79        40000           16269.02     
     293500         0.79        41000           19639.66     
     293500         0.80        28000           9044.56      
     293500         0.80        29000           8950.35      
     293500         0.80        30000           8900.23      
     293500         0.80        31000           8902.15      
     293500         0.80        32000           8966.76      
     293500         0.80        33000           9108.56      
     293500         0.80        34000           9347.57      
     293500         0.80        35000           9711.87      
     293500         0.80        36000           10241.82     
     293500         0.80        37000           11039.43     
     293500         0.80        38000           12152.59     
     293500         0.80        39000           13709.81     
     293500         0.80        40000           15923.67     
     293500         0.80        41000           19148.18     
     293500         0.81        28000           9142.61      
     293500         0.81        29000           9030.05      
     293500         0.81        30000           8961.71      
     293500         0.81        31000           8945.47      
     293500         0.81        32000           8991.91      
     293500         0.81        33000           9115.46      
     293500         0.81        34000           9336.01      
     293500         0.81        35000           9681.47      
     293500         0.81        36000           10191.92     
     293500         0.81        37000           10968.75     
     293500         0.81        38000           12059.45     
     293500         0.81        39000           13591.67     
     293500         0.81        40000           15776.77     
     293500         0.81        41000           18967.07     
     293500         0.82        28000           9257.16      
     293500         0.82        29000           9127.28      
     293500         0.82        30000           9042.48      
     293500         0.82        31000           9010.83      
     293500         0.82        32000           9043.16      
     293500         0.82        33000           9154.30      
     293500         0.82        34000           9364.68      
     293500         0.82        35000           9703.10      
     293500         0.82        36000           10210.98     
     293500         0.82        37000           10992.05     
     293500         0.82        38000           12097.45     
     293500         0.82        39000           13661.45     
     293500         0.82        40000           15907.59     
     293500         0.82        41000           19211.54     
     293500         0.83        28000           9400.70      
     293500         0.83        29000           9255.90      
     293500         0.83        30000           9158.22      
     293500         0.83        31000           9116.26      
     293500         0.83        32000           9141.66      
     293500         0.83        33000           9250.32      
     293500         0.83        34000           9464.34      
     293500         0.83        35000           9814.98      
     293500         0.83        36000           10347.59     
     293500         0.83        37000           11172.85     
     293500         0.83        38000           12352.01     
     293500         0.83        39000           14037.85     
     293500         0.83        40000           16487.83     
     293500         0.83        41000           20141.85     
     293500         0.84        28000           9596.81      
     293500         0.84        29000           9442.10      
     293500         0.84        30000           9338.49      
     293500         0.84        31000           9295.74      
     293500         0.84        32000           9327.12      
     293500         0.84        33000           9450.91      
     293500         0.84        34000           9692.67      
     293500         0.84        35000           10089.00     
     293500         0.84        36000           10693.71     
     293500         0.84        37000           11632.91     
     293500         0.84        38000           12990.01     
     293500         0.84        39000           14959.17     
     293500         0.84        40000           17874.45     
     293500         0.84        41000           22322.01     
     293500         0.85        28000           9888.86      
     293500         0.85        29000           9733.91      
     293500         0.85        30000           9637.32      
     293500         0.85        31000           9611.09      
     293500         0.85        32000           9671.67      
     293500         0.85        33000           9841.96      
     293500         0.85        34000           10154.45     
     293500         0.85        35000           10656.54     
     293500         0.85        36000           11419.60     
     293500         0.85        37000           12602.48     
     293500         0.85        38000           14336.92     
     293500         0.85        39000           16909.32     
     293500         0.85        40000           20828.13     
     293500         0.85        41000           27019.24     
     293500         0.86        28000           10354.74     
     293500         0.86        29000           10216.87     
     293500         0.86        30000           10150.11     
     293500         0.86        31000           10170.66     
     293500         0.86        32000           10300.96     
     293500         0.86        33000           10572.87     
     293500         0.86        34000           11032.73     
     293500         0.86        35000           11750.18     
     293500         0.86        36000           12834.01     
     293500         0.86        37000           14514.59     
     293500         0.86        38000           17035.38     
     293500         0.86        39000           20901.33     
     293500         0.86        40000           27046.19     
     293500         0.86        41000           37245.50     
     293500         0.87        28000           11128.28     
     293500         0.87        29000           11035.02     
     293500         0.87        30000           11034.26     
     293500         0.87        31000           11149.69     
     293500         0.87        32000           11414.99     
     293500         0.87        33000           11879.30     
     293500         0.87        34000           12616.74     
     293500         0.87        35000           13743.56     
     293500         0.87        36000           15450.28     
     293500         0.87        37000           18127.67     
     293500         0.87        38000           22286.67     
     293500         0.87        39000           28967.95     
     293500         0.87        40000           40177.03     
     293500         0.87        41000           59881.51     
     298400         0.78        28000           9012.12      
     298400         0.78        29000           8970.62      
     298400         0.78        30000           8977.82      
     298400         0.78        31000           9043.27      
     298400         0.78        32000           9179.89      
     298400         0.78        33000           9405.40      
     298400         0.78        34000           9744.49      
     298400         0.78        35000           10232.33     
     298400         0.78        36000           10920.27     
     298400         0.78        37000           11930.85     
     298400         0.78        38000           13338.02     
     298400         0.78        39000           15318.52     
     298400         0.78        40000           18170.37     
     298400         0.78        41000           22402.93     
     298400         0.79        28000           9087.31      
     298400         0.79        29000           9026.46      
     298400         0.79        30000           9013.38      
     298400         0.79        31000           9057.21      
     298400         0.79        32000           9170.32      
     298400         0.79        33000           9369.57      
     298400         0.79        34000           9678.42      
     298400         0.79        35000           10130.09     
     298400         0.79        36000           10772.81     
     298400         0.79        37000           11723.36     
     298400         0.79        38000           13047.59     
     298400         0.79        39000           14907.30     
     298400         0.79        40000           17573.49     
     298400         0.79        41000           21505.41     
     298400         0.80        28000           9169.81      
     298400         0.80        29000           9089.84      
     298400         0.80        30000           9057.17      
     298400         0.80        31000           9080.69      
     298400         0.80        32000           9172.41      
     298400         0.80        33000           9348.72      
     298400         0.80        34000           9632.32      
     298400         0.80        35000           10055.33     
     298400         0.80        36000           10664.18     
     298400         0.80        37000           11572.28     
     298400         0.80        38000           12841.11     
     298400         0.80        39000           14624.33     
     298400         0.80        40000           17178.45     
     298400         0.80        41000           20936.40     
     298400         0.81        28000           9262.73      
     298400         0.81        29000           9164.19      
     298400         0.81        30000           9113.05      
     298400         0.81        31000           9118.15      
     298400         0.81        32000           9191.41      
     298400         0.81        33000           9349.13      
     298400         0.81        34000           9613.89      
     298400         0.81        35000           10017.56     
     298400         0.81        36000           10606.30     
     298400         0.81        37000           11492.77     
     298400         0.81        38000           12738.00     
     298400         0.81        39000           14494.66     
     298400         0.81        40000           17017.83     
     298400         0.81        41000           20738.66     
     298400         0.82        28000           9372.77      
     298400         0.82        29000           9256.96      
     298400         0.82        30000           9189.47      
     298400         0.82        31000           9179.36      
     298400         0.82        32000           9238.87      
     298400         0.82        33000           9384.72      
     298400         0.82        34000           9640.15      
     298400         0.82        35000           10038.07     
     298400         0.82        36000           10626.25     
     298400         0.82        37000           11520.15     
     298400         0.82        38000           12785.34     
     298400         0.82        39000           14582.74     
     298400         0.82        40000           17182.88     
     298400         0.82        41000           21046.81     
     298400         0.83        28000           9513.12      
     298400         0.83        29000           9382.86      
     298400         0.83        30000           9303.17      
     298400         0.83        31000           9283.74      
     298400         0.83        32000           9337.67      
     298400         0.83        33000           9482.99      
     298400         0.83        34000           9744.83      
     298400         0.83        35000           10159.04     
     298400         0.83        36000           10778.05     
     298400         0.83        37000           11725.69     
     298400         0.83        38000           13079.99     
     298400         0.83        39000           15024.95     
     298400         0.83        40000           17873.93     
     298400         0.83        41000           22169.90     
     298400         0.84        28000           9708.67      
     298400         0.84        29000           9569.73      
     298400         0.84        30000           9485.77      
     298400         0.84        31000           9467.79      
     298400         0.84        32000           9530.80      
     298400         0.84        33000           9695.54      
     298400         0.84        34000           9991.22      
     298400         0.84        35000           10459.96     
     298400         0.84        36000           11164.33     
     298400         0.84        37000           12246.78     
     298400         0.84        38000           13812.82     
     298400         0.84        39000           16098.18     
     298400         0.84        40000           19513.18     
     298400         0.84        41000           24788.00     
     298400         0.85        28000           10005.23     
     298400         0.85        29000           9868.53      
     298400         0.85        30000           9794.91      
     298400         0.85        31000           9797.92      
     298400         0.85        32000           9896.23      
     298400         0.85        33000           10115.93     
     298400         0.85        34000           10494.40     
     298400         0.85        35000           11086.62     
     298400         0.85        36000           11976.34     
     298400         0.85        37000           13345.80     
     298400         0.85        38000           15360.90     
     298400         0.85        39000           18373.65     
     298400         0.85        40000           23016.66     
     298400         0.85        41000           30457.60     
     298400         0.86        28000           10484.75     
     298400         0.86        29000           10369.75     
     298400         0.86        30000           10332.12     
     298400         0.86        31000           10390.19     
     298400         0.86        32000           10569.62     
     298400         0.86        33000           10907.03     
     298400         0.86        34000           11456.21     
     298400         0.86        35000           12298.95     
     298400         0.86        36000           13564.74     
     298400         0.86        37000           15523.79     
     298400         0.86        38000           18483.24     
     298400         0.86        39000           23073.37     
     298400         0.86        40000           30473.98     
     298400         0.86        41000           42955.53     
     298400         0.87        28000           11287.07     
     298400         0.87        29000           11224.62     
     298400         0.87        30000           11263.62     
     298400         0.87        31000           11431.16     
     298400         0.87        32000           11766.06     
     298400         0.87        33000           12325.49     
     298400         0.87        34000           13196.77     
     298400         0.87        35000           14518.65     
     298400         0.87        36000           16522.00     
     298400         0.87        37000           19677.24     
     298400         0.87        38000           24633.31     
     298400         0.87        39000           32709.75     
     298400         0.87        40000           46477.07     
     298400         0.87        41000           71071.28     
     303300         0.78        28000           9153.73      
     303300         0.78        29000           9128.55      
     303300         0.78        30000           9155.79      
     303300         0.78        31000           9246.18      
     303300         0.78        32000           9414.26      
     303300         0.78        33000           9680.09      
     303300         0.78        34000           10071.77     
     303300         0.78        35000           10629.60     
     303300         0.78        36000           11412.95     
     303300         0.78        37000           12559.37     
     303300         0.78        38000           14161.92     
     303300         0.78        39000           16433.00     
     303300         0.78        40000           19734.31     
     303300         0.78        41000           24692.06     
     303300         0.79        28000           9223.20      
     303300         0.79        29000           9178.08      
     303300         0.79        30000           9184.31      
     303300         0.79        31000           9252.15      
     303300         0.79        32000           9395.50      
     303300         0.79        33000           9633.45      
     303300         0.79        34000           9992.62      
     303300         0.79        35000           10511.04     
     303300         0.79        36000           11244.33     
     303300         0.79        37000           12323.09     
     303300         0.79        38000           13830.46     
     303300         0.79        39000           15960.38     
     303300         0.79        40000           19040.75     
     303300         0.79        41000           23634.66     
     303300         0.80        28000           9300.16      
     303300         0.80        29000           9235.48      
     303300         0.80        30000           9221.60      
     303300         0.80        31000           9268.49      
     303300         0.80        32000           9389.65      
     303300         0.80        33000           9603.60      
     303300         0.80        34000           9936.11      
     303300         0.80        35000           10423.87     
     303300         0.80        36000           11120.39     
     303300         0.80        37000           12152.24     
     303300         0.80        38000           13597.21     
     303300         0.80        39000           15639.22     
     303300         0.80        40000           18588.21     
     303300         0.80        41000           22974.30     
     303300         0.81        28000           9387.87      
     303300         0.81        29000           9304.39      
     303300         0.81        30000           9271.79      
     303300         0.81        31000           9299.98      
     303300         0.81        32000           9402.38      
     303300         0.81        33000           9597.38      
     303300         0.81        34000           9910.62      
     303300         0.81        35000           10378.54     
     303300         0.81        36000           11054.28     
     303300         0.81        37000           12063.57     
     303300         0.81        38000           13483.66     
     303300         0.81        39000           15497.34     
     303300         0.81        40000           18412.97     
     303300         0.81        41000           22758.78     
     303300         0.82        28000           9493.40      
     303300         0.82        29000           9392.71      
     303300         0.82        30000           9343.90      
     303300         0.82        31000           9357.14      
     303300         0.82        32000           9446.20      
     303300         0.82        33000           9629.97      
     303300         0.82        34000           9934.86      
     303300         0.82        35000           10398.51     
     303300         0.82        36000           11076.03     
     303300         0.82        37000           12096.53     
     303300         0.82        38000           13542.86     
     303300         0.82        39000           15608.14     
     303300         0.82        40000           18620.31     
     303300         0.82        41000           23145.85     
     303300         0.83        28000           9630.69      
     303300         0.83        29000           9516.11      
     303300         0.83        30000           9455.89      
     303300         0.83        31000           9460.89      
     303300         0.83        32000           9545.92      
     303300         0.83        33000           9731.35      
     303300         0.83        34000           10045.81     
     303300         0.83        35000           10530.40     
     303300         0.83        36000           11245.80     
     303300         0.83        37000           12331.21     
     303300         0.83        38000           13884.89     
     303300         0.83        39000           16128.73     
     303300         0.83        40000           19444.69     
     303300         0.83        41000           24503.82     
     303300         0.84        28000           9826.10      
     303300         0.84        29000           9704.20      
     303300         0.84        30000           9641.54      
     303300         0.84        31000           9650.53      
     303300         0.84        32000           9748.09      
     303300         0.84        33000           9957.78      
     303300         0.84        34000           10312.98     
     303300         0.84        35000           10862.22     
     303300         0.84        36000           11678.35     
     303300         0.84        37000           12923.05     
     303300         0.84        38000           14728.69     
     303300         0.84        39000           17381.89     
     303300         0.84        40000           21387.35     
     303300         0.84        41000           27655.54     
     303300         0.85        28000           10128.01     
     303300         0.85        29000           10011.11     
     303300         0.85        30000           9962.47      
     303300         0.85        31000           9997.42      
     303300         0.85        32000           10137.10     
     303300         0.85        33000           10411.30     
     303300         0.85        34000           10863.01     
     303300         0.85        35000           11556.10     
     303300         0.85        36000           12589.04     
     303300         0.85        37000           14171.93     
     303300         0.85        38000           16512.72     
     303300         0.85        39000           20044.56     
     303300         0.85        40000           25555.46     
     303300         0.85        41000           34518.66     
     303300         0.86        28000           10622.75     
     303300         0.86        29000           10532.65     
     303300         0.86        30000           10526.83     
     303300         0.86        31000           10626.10     
     303300         0.86        32000           10859.73     
     303300         0.86        33000           11269.87     
     303300         0.86        34000           11919.06     
     303300         0.86        35000           12903.52     
     303300         0.86        36000           14377.70     
     303300         0.86        37000           16660.18     
     303300         0.86        38000           20137.34     
     303300         0.86        39000           25596.69     
     303300         0.86        40000           34529.47     
     303300         0.86        41000           49838.03     
     303300         0.87        28000           11456.53     
     303300         0.87        29000           11427.79     
     303300         0.87        30000           11510.49     
     303300         0.87        31000           11735.61     
     303300         0.87        32000           12147.92     
     303300         0.87        33000           12814.08     
     303300         0.87        34000           13837.09     
     303300         0.87        35000           15382.96     
     303300         0.87        36000           17732.01     
     303300         0.87        37000           21453.03     
     303300         0.87        38000           27368.89     
     303300         0.87        39000           37152.91     
     303300         0.87        40000           54098.11     
     303300         0.87        41000           84844.48     
     308200         0.78        28000           9301.07      
     308200         0.78        29000           9293.41      
     308200         0.78        30000           9342.25      
     308200         0.78        31000           9459.61      
     308200         0.78        32000           9661.90      
     308200         0.78        33000           9971.77      
     308200         0.78        34000           10421.24     
     308200         0.78        35000           11056.50     
     308200         0.78        36000           11946.27     
     308200         0.78        37000           13245.54     
     308200         0.78        38000           15070.44     
     308200         0.78        39000           17676.45     
     308200         0.78        40000           21503.07     
     308200         0.78        41000           27320.86     
     308200         0.79        28000           9364.62      
     308200         0.79        29000           9336.38      
     308200         0.79        30000           9363.41      
     308200         0.79        31000           9457.22      
     308200         0.79        32000           9633.43      
     308200         0.79        33000           9913.61      
     308200         0.79        34000           10328.02     
     308200         0.79        35000           10920.17     
     308200         0.79        36000           11754.29     
     308200         0.79        37000           12977.01     
     308200         0.79        38000           14692.27     
     308200         0.79        39000           17132.70     
     308200         0.79        40000           20695.63     
     308200         0.79        41000           26072.15     
     308200         0.80        28000           9435.88      
     308200         0.80        29000           9387.62      
     308200         0.80        30000           9393.99      
     308200         0.80        31000           9466.15      
     308200         0.80        32000           9619.29      
     308200         0.80        33000           9874.30      
     308200         0.80        34000           10260.46     
     308200         0.80        35000           10819.71     
     308200         0.80        36000           11613.74     
     308200         0.80        37000           12784.39     
     308200         0.80        38000           14429.03     
     308200         0.80        39000           16767.99     
     308200         0.80        40000           20176.31     
     308200         0.80        41000           25303.82     
     308200         0.81        28000           9518.29      
     308200         0.81        29000           9450.99      
     308200         0.81        30000           9438.37      
     308200         0.81        31000           9491.55      
     308200         0.81        32000           9625.60      
     308200         0.81        33000           9861.31      
     308200         0.81        34000           10227.75     
     308200         0.81        35000           10766.59     
     308200         0.81        36000           11539.11     
     308200         0.81        37000           12686.17     
     308200         0.81        38000           14304.51     
     308200         0.81        39000           16613.18     
     308200         0.81        40000           19985.47     
     308200         0.81        41000           25069.29     
     308200         0.82        28000           9619.31      
     308200         0.82        29000           9534.90      
     308200         0.82        30000           9506.26      
     308200         0.82        31000           9544.79      
     308200         0.82        32000           9665.98      
     308200         0.82        33000           9891.18      
